mode,cycle,if_valid,if_pc,if_instr,id_valid,id_pc,id_instr,ex_valid,ex_pc,ex_instr,mem_valid,mem_pc,mem_instr,wb_valid,wb_pc,wb_instr,dmem_valid,dmem_ready
2,1286,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,0
2,1287,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,0
2,1288,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,0
2,1289,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,0
2,1290,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,0
2,1291,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,0
2,1292,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,000000d0,ac080004,1,1
2,1293,1,000000e0,000a1282,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,1,000000d4,8c050004,0,0
2,1294,1,000000e4,00445825,1,000000e0,000a1282,1,000000dc,244fabde,1,000000d8,00a50821,0,000000d4,8c050004,0,0
2,1295,1,000000e8,28e7f06b,1,000000e4,00445825,1,000000e0,000a1282,1,000000dc,244fabde,1,000000d8,00a50821,0,0
2,1296,1,000000ec,000908c3,1,000000e8,28e7f06b,1,000000e4,00445825,1,000000e0,000a1282,1,000000dc,244fabde,0,0
2,1297,1,000000f0,018c5826,1,000000ec,000908c3,1,000000e8,28e7f06b,1,000000e4,00445825,1,000000e0,000a1282,0,0
2,1298,1,000000f4,29654b31,1,000000f0,018c5826,1,000000ec,000908c3,1,000000e8,28e7f06b,1,000000e4,00445825,0,0
2,1299,1,000000f8,00087b02,1,000000f4,29654b31,1,000000f0,018c5826,1,000000ec,000908c3,1,000000e8,28e7f06b,0,0
2,1300,1,000000fc,00ee102b,1,000000f8,00087b02,1,000000f4,29654b31,1,000000f0,018c5826,1,000000ec,000908c3,0,0
2,1301,1,00000100,25c62e8b,1,000000fc,00ee102b,1,000000f8,00087b02,1,000000f4,29654b31,1,000000f0,018c5826,0,0
2,1302,1,00000104,ac0e0030,1,00000100,25c62e8b,1,000000fc,00ee102b,1,000000f8,00087b02,1,000000f4,29654b31,0,0
2,1303,1,00000108,8c0a0030,1,00000104,ac0e0030,1,00000100,25c62e8b,1,000000fc,00ee102b,1,000000f8,00087b02,0,0
2,1304,1,0000010c,014a6021,1,00000108,8c0a0030,1,00000104,ac0e0030,1,00000100,25c62e8b,1,000000fc,00ee102b,0,0
2,1305,1,00000110,01ed2826,1,0000010c,014a6021,1,00000108,8c0a0030,1,00000104,ac0e0030,1,00000100,25c62e8b,1,1
2,1306,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,1,00000104,ac0e0030,1,0
2,1307,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1308,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1309,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1310,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1311,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1312,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1313,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1314,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1315,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1316,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1317,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,0
2,1318,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,00000104,ac0e0030,1,1
2,1319,1,00000114,382509a7,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,1,00000108,8c0a0030,0,0
2,1320,1,00000118,000216c3,1,00000114,382509a7,1,00000110,01ed2826,1,0000010c,014a6021,0,00000108,8c0a0030,0,0
2,1321,1,0000011c,01296026,1,00000118,000216c3,1,00000114,382509a7,1,00000110,01ed2826,1,0000010c,014a6021,0,0
2,1322,1,00000120,28e2f773,1,0000011c,01296026,1,00000118,000216c3,1,00000114,382509a7,1,00000110,01ed2826,0,0
2,1323,1,00000124,000f5040,1,00000120,28e2f773,1,0000011c,01296026,1,00000118,000216c3,1,00000114,382509a7,0,0
2,1324,1,00000128,00eb0824,1,00000124,000f5040,1,00000120,28e2f773,1,0000011c,01296026,1,00000118,000216c3,0,0
2,1325,1,0000012c,25234438,1,00000128,00eb0824,1,00000124,000f5040,1,00000120,28e2f773,1,0000011c,01296026,0,0
2,1326,1,00000130,000749c3,1,0000012c,25234438,1,00000128,00eb0824,1,00000124,000f5040,1,00000120,28e2f773,0,0
2,1327,1,00000134,01e91024,1,00000130,000749c3,1,0000012c,25234438,1,00000128,00eb0824,1,00000124,000f5040,0,0
2,1328,1,00000138,ac0f005c,1,00000134,01e91024,1,00000130,000749c3,1,0000012c,25234438,1,00000128,00eb0824,0,0
2,1329,1,0000013c,8c05005c,1,00000138,ac0f005c,1,00000134,01e91024,1,00000130,000749c3,1,0000012c,25234438,0,0
2,1330,1,00000140,00a51021,1,0000013c,8c05005c,1,00000138,ac0f005c,1,00000134,01e91024,1,00000130,000749c3,0,0
2,1331,1,00000144,000c2d42,1,00000140,00a51021,1,0000013c,8c05005c,1,00000138,ac0f005c,1,00000134,01e91024,1,1
2,1332,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,1,00000138,ac0f005c,1,0
2,1333,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1334,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1335,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1336,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1337,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1338,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1339,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1340,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1341,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1342,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1343,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,0
2,1344,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,00000138,ac0f005c,1,1
2,1345,1,00000148,01671821,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,1,0000013c,8c05005c,0,0
2,1346,1,0000014c,25a16b68,1,00000148,01671821,1,00000144,000c2d42,1,00000140,00a51021,0,0000013c,8c05005c,0,0
2,1347,1,00000150,00080e80,1,0000014c,25a16b68,1,00000148,01671821,1,00000144,000c2d42,1,00000140,00a51021,0,0
2,1348,1,00000154,00af3825,1,00000150,00080e80,1,0000014c,25a16b68,1,00000148,01671821,1,00000144,000c2d42,0,0
2,1349,1,00000158,2c65d6a1,1,00000154,00af3825,1,00000150,00080e80,1,0000014c,25a16b68,1,00000148,01671821,0,0
2,1350,1,0000015c,00055200,1,00000158,2c65d6a1,1,00000154,00af3825,1,00000150,00080e80,1,0000014c,25a16b68,0,0
2,1351,1,00000160,00c34826,1,0000015c,00055200,1,00000158,2c65d6a1,1,00000154,00af3825,1,00000150,00080e80,0,0
2,1352,1,00000164,2966b113,1,00000160,00c34826,1,0000015c,00055200,1,00000158,2c65d6a1,1,00000154,00af3825,0,0
2,1353,1,00000168,00047800,1,00000164,2966b113,1,00000160,00c34826,1,0000015c,00055200,1,00000158,2c65d6a1,0,0
2,1354,1,0000016c,ac050008,1,00000168,00047800,1,00000164,2966b113,1,00000160,00c34826,1,0000015c,00055200,0,0
2,1355,1,00000170,8c0e0008,1,0000016c,ac050008,1,00000168,00047800,1,00000164,2966b113,1,00000160,00c34826,0,0
2,1356,1,00000174,01ce5021,1,00000170,8c0e0008,1,0000016c,ac050008,1,00000168,00047800,1,00000164,2966b113,0,0
2,1357,1,00000178,2863043e,1,00000174,01ce5021,1,00000170,8c0e0008,1,0000016c,ac050008,1,00000168,00047800,1,1
2,1358,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,1,0000016c,ac050008,1,0
2,1359,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1360,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1361,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1362,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1363,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1364,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1365,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1366,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1367,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1368,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1369,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,0
2,1370,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0000016c,ac050008,1,1
2,1371,1,0000017c,00086140,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,1,00000170,8c0e0008,0,0
2,1372,1,00000180,01e94021,1,0000017c,00086140,1,00000178,2863043e,1,00000174,01ce5021,0,00000170,8c0e0008,0,0
2,1373,1,00000184,2d059841,1,00000180,01e94021,1,0000017c,00086140,1,00000178,2863043e,1,00000174,01ce5021,0,0
2,1374,1,00000188,00021a00,1,00000184,2d059841,1,00000180,01e94021,1,0000017c,00086140,1,00000178,2863043e,0,0
2,1375,1,0000018c,00246823,1,00000188,00021a00,1,00000184,2d059841,1,00000180,01e94021,1,0000017c,00086140,0,0
2,1376,1,00000190,3083d98a,1,0000018c,00246823,1,00000188,00021a00,1,00000184,2d059841,1,00000180,01e94021,0,0
2,1377,1,00000194,00032602,1,00000190,3083d98a,1,0000018c,00246823,1,00000188,00021a00,1,00000184,2d059841,0,0
2,1378,1,00000198,010b2023,1,00000194,00032602,1,00000190,3083d98a,1,0000018c,00246823,1,00000188,00021a00,0,0
2,1379,1,0000019c,35860a19,1,00000198,010b2023,1,00000194,00032602,1,00000190,3083d98a,1,0000018c,00246823,0,0
2,1380,1,000001a0,ac040034,1,0000019c,35860a19,1,00000198,010b2023,1,00000194,00032602,1,00000190,3083d98a,0,0
2,1381,1,000001a4,8c0e0034,1,000001a0,ac040034,1,0000019c,35860a19,1,00000198,010b2023,1,00000194,00032602,0,0
2,1382,1,000001a8,01ce2821,1,000001a4,8c0e0034,1,000001a0,ac040034,1,0000019c,35860a19,1,00000198,010b2023,0,0
2,1383,1,000001ac,010b702a,1,000001a8,01ce2821,1,000001a4,8c0e0034,1,000001a0,ac040034,1,0000019c,35860a19,1,1
2,1384,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,1,000001a0,ac040034,1,0
2,1385,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1386,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1387,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1388,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1389,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1390,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1391,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1392,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1393,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1394,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1395,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,0
2,1396,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,000001a0,ac040034,1,1
2,1397,1,000001b0,2c4a662f,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,1,000001a4,8c0e0034,0,0
2,1398,1,000001b4,000536c0,1,000001b0,2c4a662f,1,000001ac,010b702a,1,000001a8,01ce2821,0,000001a4,8c0e0034,0,0
2,1399,1,000001b8,01ab682a,1,000001b4,000536c0,1,000001b0,2c4a662f,1,000001ac,010b702a,1,000001a8,01ce2821,0,0
2,1400,1,000001bc,308d1e92,1,000001b8,01ab682a,1,000001b4,000536c0,1,000001b0,2c4a662f,1,000001ac,010b702a,0,0
2,1401,1,000001c0,00093c03,1,000001bc,308d1e92,1,000001b8,01ab682a,1,000001b4,000536c0,1,000001b0,2c4a662f,0,0
2,1402,1,000001c4,00e7202b,1,000001c0,00093c03,1,000001bc,308d1e92,1,000001b8,01ab682a,1,000001b4,000536c0,0,0
2,1403,1,000001c8,3583c9f6,1,000001c4,00e7202b,1,000001c0,00093c03,1,000001bc,308d1e92,1,000001b8,01ab682a,0,0
2,1404,1,000001cc,000a2943,1,000001c8,3583c9f6,1,000001c4,00e7202b,1,000001c0,00093c03,1,000001bc,308d1e92,0,0
2,1405,1,000001d0,01e76825,1,000001cc,000a2943,1,000001c8,3583c9f6,1,000001c4,00e7202b,1,000001c0,00093c03,0,0
2,1406,1,000001d4,ac010060,1,000001d0,01e76825,1,000001cc,000a2943,1,000001c8,3583c9f6,1,000001c4,00e7202b,0,0
2,1407,1,000001d8,8c050060,1,000001d4,ac010060,1,000001d0,01e76825,1,000001cc,000a2943,1,000001c8,3583c9f6,0,0
2,1408,1,000001dc,00a51021,1,000001d8,8c050060,1,000001d4,ac010060,1,000001d0,01e76825,1,000001cc,000a2943,0,0
2,1409,1,000001e0,00086e43,1,000001dc,00a51021,1,000001d8,8c050060,1,000001d4,ac010060,1,000001d0,01e76825,1,1
2,1410,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,1,000001d4,ac010060,1,0
2,1411,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1412,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1413,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1414,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1415,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1416,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1417,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1418,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1419,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1420,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1421,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,0
2,1422,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,000001d4,ac010060,1,1
2,1423,1,000001e4,00ea5827,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,1,000001d8,8c050060,0,0
2,1424,1,000001e8,2824f332,1,000001e4,00ea5827,1,000001e0,00086e43,1,000001dc,00a51021,0,000001d8,8c050060,0,0
2,1425,1,000001ec,00025f42,1,000001e8,2824f332,1,000001e4,00ea5827,1,000001e0,00086e43,1,000001dc,00a51021,0,0
2,1426,1,000001f0,01866827,1,000001ec,00025f42,1,000001e8,2824f332,1,000001e4,00ea5827,1,000001e0,00086e43,0,0
2,1427,1,000001f4,2da1b4a6,1,000001f0,01866827,1,000001ec,00025f42,1,000001e8,2824f332,1,000001e4,00ea5827,0,0
2,1428,1,000001f8,000f29c3,1,000001f4,2da1b4a6,1,000001f0,01866827,1,000001ec,00025f42,1,000001e8,2824f332,0,0
2,1429,1,000001fc,00462026,1,000001f8,000f29c3,1,000001f4,2da1b4a6,1,000001f0,01866827,1,000001ec,00025f42,0,0
2,1430,1,00000200,256634a6,1,000001fc,00462026,1,000001f8,000f29c3,1,000001f4,2da1b4a6,1,000001f0,01866827,0,0
2,1431,1,00000204,000b6d03,1,00000200,256634a6,1,000001fc,00462026,1,000001f8,000f29c3,1,000001f4,2da1b4a6,0,0
2,1432,1,00000208,ac0c000c,1,00000204,000b6d03,1,00000200,256634a6,1,000001fc,00462026,1,000001f8,000f29c3,0,0
2,1433,1,0000020c,8c02000c,1,00000208,ac0c000c,1,00000204,000b6d03,1,00000200,256634a6,1,000001fc,00462026,0,0
2,1434,1,00000210,00423821,1,0000020c,8c02000c,1,00000208,ac0c000c,1,00000204,000b6d03,1,00000200,256634a6,0,0
2,1435,1,00000214,39aaa23d,1,00000210,00423821,1,0000020c,8c02000c,1,00000208,ac0c000c,1,00000204,000b6d03,1,1
2,1436,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,1,00000208,ac0c000c,1,0
2,1437,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1438,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1439,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1440,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1441,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1442,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1443,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1444,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1445,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1446,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1447,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,0
2,1448,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,00000208,ac0c000c,1,1
2,1449,1,00000218,00076a83,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,1,0000020c,8c02000c,0,0
2,1450,1,0000021c,014d6024,1,00000218,00076a83,1,00000214,39aaa23d,1,00000210,00423821,0,0000020c,8c02000c,0,0
2,1451,1,00000220,34a42706,1,0000021c,014d6024,1,00000218,00076a83,1,00000214,39aaa23d,1,00000210,00423821,0,0
